source,target,flow1,flow2
"La Coruna","Frankfurt",1,1
"La Coruna","Freiburg",1,8
"La Coruna","Friedrichshafen",1,1
"La Coruna","Geneve",2,1
"La Coruna","Goteborg",1,1
"La Coruna","Groningen",1,2
"La Coruna","Halmstad",1,1
"La Coruna","Helsinki",2,2
"La Coruna","Jonkoping",1,7
"La Coruna","La Coruna",30,30
"La Coruna","London",3,2
"La Coruna","Lugano",3,3
"La Coruna","Madrid",2,1
"La Coruna","Milano",5,7
"La Coruna","Munchen",5,5
"La Coruna","Paderborn",1,1
"La Coruna","Paris",4,7
"La Coruna","Rennes",2,1
"La Coruna","Roma",1,1
"La Coruna","Rotterdam",1,2
"La Coruna","San Sebastian",2,2
"La Coruna","Torino",1,5
"La Coruna","Utrecht",1,1
"La Coruna","Valladolid",1,1
"La Coruna","Zurich",2,1
"Lamezia Terme","Alghero",2,2
"Lamezia Terme","Barcelone",1,1
"Lamezia Terme","Berne",2,2
"Lamezia Terme","Bologna",1,2
"Lamezia Terme","Bruxelles",1,11
"Lamezia Terme","Geneve",1,2
"Lamezia Terme","Hamburg",1,3
"Lamezia Terme","Lamezia Terme",4,1
"Lamezia Terme","Milano",1,10
"Lamezia Terme","Munchen",1,5
"Lamezia Terme","Stuttgart",1,1
"Lappeenranta","Birmingham",1,2
"Lappeenranta","Dusseldorf",3,3
"Lappeenranta","Gavle-Sandviken",1,1
"Lappeenranta","Hannover",1,2
"Lappeenranta","Helsinki",4,8
"Lappeenranta","Jyvaskyla",1,2
"Lappeenranta","Kiel",2,1
"Lappeenranta","Lappeenranta",4,1
"Lappeenranta","Maastricht",1,1
"Lappeenranta","Mannheim",1,3
"Lappeenranta","Stuttgart",1,1
"Lappeenranta","Sundsvall",1,6
"Lappeenranta","Viborg",1,1
"Larissa","Larissa",1,1
"Larissa","Roma",1,1
"La Rochelle","Aalborg",1,8
"La Rochelle","Amsterdam",5,10
"La Rochelle","Ancona",2,9
"La Rochelle","Annecy",2,1
"La Rochelle","Augsburg",3,5
"La Rochelle","Auxerre",1,1
"La Rochelle","Avignon",1,1
"La Rochelle","Baden-Baden",4,2
"La Rochelle","Bale",6,3
"La Rochelle","Berne",1,2
"La Rochelle","Besancon",1,1
"La Rochelle","Birmingham",4,2
"La Rochelle","Bologna",5,1
"La Rochelle","Braunschweig",1,3
"La Rochelle","Brighton",3,1
"La Rochelle","Bruxelles",8,11
"La Rochelle","Caen",2,1
"La Rochelle","Calais",1,2
"La Rochelle","Cambridge",1,1
"La Rochelle","Chalon-sur-Saone",1,3
"La Rochelle","Chambery",3,1
"La Rochelle","Cherbourg",2,4
"La Rochelle","Cognac",1,1
"La Rochelle","Cologne",9,10
"La Rochelle","Cuneo",3,2
"La Rochelle","Dax",3,2
"La Rochelle","Den Haag",1,3
"La Rochelle","Dortmund",5,3
"La Rochelle","Dublin",1,1
"La Rochelle","Dusseldorf",3,3
"La Rochelle","Eindhoven",8,7
"La Rochelle","Emden",2,2
"La Rochelle","Enschede",3,18
"La Rochelle","Epinal",1,1
"La Rochelle","Esbjerg",2,2
"La Rochelle","Firenze",1,1
"La Rochelle","Forli",1,2
"La Rochelle","Frankfurt",8,6
"La Rochelle","Freiburg",1,2
"La Rochelle","Friedrichshafen",3,4
"La Rochelle","Geneve",1,2
"La Rochelle","Goteborg",3,8
"La Rochelle","Grenoble",4,1
"La Rochelle","Groningen",1,2
"La Rochelle","Hamburg",1,3
"La Rochelle","Hannover",3,2
"La Rochelle","Hof",1,4
"La Rochelle","Jyvaskyla",1,2
"La Rochelle","Karlsruhe",6,1
"La Rochelle","Kiel",1,1
"La Rochelle","La Rochelle",59,59
"La Rochelle","Leicester-Nottingham",1,4
"La Rochelle","Lille",2,6
"La Rochelle","London",5,2
"La Rochelle","Lorient",5,1
"La Rochelle","Lyon",3,8
"La Rochelle","Malmo",1,2
"La Rochelle","Mannheim",1,3
"La Rochelle","Memmingen",1,3
"La Rochelle","Metz-Nancy",2,1
"La Rochelle","Milano",10,10
"La Rochelle","Montpellier",1,2
"La Rochelle","Munchen",18,5
"La Rochelle","Munster",2,9
"La Rochelle","Nantes",2,1
"La Rochelle","Niort",3,2
"La Rochelle","Nurnberg",2,3
"La Rochelle","Orleans",10,2
"La Rochelle","Ostende-Bruges",3,6
"La Rochelle","Oulu",3,2
"La Rochelle","Paderborn",3,1
"La Rochelle","Paris",28,7
"La Rochelle","Parma",3,5
"La Rochelle","Pisa",1,3
"La Rochelle","Rennes",2,3
"La Rochelle","Roma",1,1
"La Rochelle","Rotterdam",1,3
"La Rochelle","Saarbrucken",2,1
"La Rochelle","Saint-Etienne",3,3
"La Rochelle","Saint-Moritz",1,1
"La Rochelle","San Sebastian",2,2
"La Rochelle","Stockholm",1,1
"La Rochelle","Strasbourg",2,5
"La Rochelle","Stuttgart",8,1
"La Rochelle","Torino",1,4
"La Rochelle","Toulouse",3,1
"La Rochelle","Utrecht",3,1
"La Rochelle","Vaasa",1,3
"La Rochelle","Venezia",14,7
"La Rochelle","Vicenza",2,1
"La Rochelle","Vitoria-Gasteiz",1,1
"La Rochelle","Wien",5,1
"La Rochelle","Zurich",12,4
"La Rochelle","Zweibrucken",1,3
"Leeds","Aalborg",3,8
"Leeds","Aberdeen",2,1
"Leeds","Amsterdam",7,1
"Leeds","Ancona",2,2
"Leeds","Annecy",2,5
"Leeds","Anvers",10,24
"Leeds","Augsburg",3,1
"Leeds","Auxerre",1,1
"Leeds","Avignon",1,1
"Leeds","Baden-Baden",3,2
"Leeds","Bad Kreuznach",1,1
"Leeds","Bale",20,23
"Leeds","Barcelone",2,7
"Leeds","Bari",2,1
"Leeds","Belfast",4,6
"Leeds","Berlin",3,8
"Leeds","Berne",7,5
"Leeds","Birmingham",24,25
"Leeds","Blackpool",2,1
"Leeds","Bologna",3,3
"Leeds","Bournemouth",1,1
"Leeds","Braunschweig",3,4
"Leeds","Bremen",3,7
"Leeds","Brest",3,2
"Leeds","Brighton",4,3
"Leeds","Bristol",3,1
"Leeds","Bruxelles",7,6
"Leeds","Camborne-Redruth",1,1
"Leeds","Cambridge",4,13
"Leeds","Carcassonne",1,1
"Leeds","Cardiff",3,1
"Leeds","Chalon-sur-Saone",1,3
"Leeds","Chambery",1,2
"Leeds","Cognac",2,1
"Leeds","Cologne",24,6
"Leeds","Copenhague",9,7
"Leeds","Cuneo",1,2
"Leeds","Dax",1,2
"Leeds","Den Haag",10,7
"Leeds","Dijon",2,3
"Leeds","Dortmund",17,1
"Leeds","Dresden",1,8
"Leeds","Dublin",10,7
"Leeds","Dundee",1,1
"Leeds","Dusseldorf",33,39
"Leeds","Edinburgh",1,5
"Leeds","Eindhoven",16,16
"Leeds","Enschede",2,4
"Leeds","Esbjerg",2,4
"Leeds","Essen",7,2
"Leeds","Exeter",8,1
"Leeds","Firenze",1,4
"Leeds","Frankfurt",27,38
"Leeds","Freiburg",7,13
"Leeds","Friedrichshafen",3,5
"Leeds","Gavle-Sandviken",2,3
"Leeds","Geneve",16,7
"Leeds","Genova",1,1
"Leeds","Gloucester",2,2
"Leeds","Goteborg",3,9
"Leeds","Grenoble",5,4
"Leeds","Groningen",3,2
"Leeds","Hamburg",3,17
"Leeds","Hannover",4,1
"Leeds","Helsinki",10,2
"Leeds","Hof",2,4
"Leeds","Hull",3,1
"Leeds","Ingolstadt",4,13
"Leeds","Jonkoping",1,1
"Leeds","Karlsruhe",2,5
"Leeds","Kassel",1,1
"Leeds","Kiel",3,1
"Leeds","Klagenfurt",1,2
"Leeds","La Rochelle",1,59
"Leeds","Leeds",319,319
"Leeds","Leicester-Nottingham",6,17
"Leeds","Letterkenny",1,2
"Leeds","Lille",2,2
"Leeds","Limerick",2,1
"Leeds","Linz",6,7
"Leeds","Liverpool",2,1
"Leeds","London",84,61
"Leeds","Lubeck",3,3
"Leeds","Lugano",1,4
"Leeds","Luxembourg",1,2
"Leeds","Lyon",12,15
"Leeds","Maastricht",1,1
"Leeds","Madrid",3,3
"Leeds","Maidstone",7,3
"Leeds","Malmo",3,4
"Leeds","Manchester",7,3
"Leeds","Mannheim",26,45
"Leeds","Memmingen",2,6
"Leeds","Metz-Nancy",2,7
"Leeds","Milano",23,42
"Leeds","Monchengladbach",1,3
"Leeds","Munchen",28,56
"Leeds","Munster",6,16
"Leeds","Nevers",1,1
"Leeds","Newcastle",6,1
"Leeds","Norwich",1,1
"Leeds","Nurnberg",4,23
"Leeds","Orleans",3,2
"Leeds","Oslo",4,2
"Leeds","Ostende-Bruges",2,3
"Leeds","Oulu",1,2
"Leeds","Oxford",2,3
"Leeds","Paderborn",10,11
"Leeds","Paris",63,102
"Leeds","Poitiers",1,2
"Leeds","Porto",1,2
"Leeds","Reims",1,4
"Leeds","Roma",2,1
"Leeds","Rotterdam",8,13
"Leeds","Saarbrucken",1,1
"Leeds","Saint-Etienne",4,16
"Leeds","Saint-Gall",9,10
"Leeds","Siegen",8,8
"Leeds","Sion",4,1
"Leeds","Southampton",2,8
"Leeds","Stockholm",6,5
"Leeds","Strasbourg",2,4
"Leeds","Stuttgart",37,39
"Leeds","Swindon",9,3
"Leeds","Torino",9,15
"Leeds","Toulouse",3,1
"Leeds","Tours",1,2
"Leeds","Trieste",1,1
"Leeds","Troyes",1,2
"Leeds","Turku",1,3
"Leeds","Udine",4,5
"Leeds","Umea",1,1
"Leeds","Utrecht",10,9
"Leeds","Vasteras",5,3
"Leeds","Venezia",4,3
"Leeds","Verona",1,2
"Leeds","Vicenza",2,1
"Leeds","Vigo",1,1
"Leeds","Vitoria-Gasteiz",1,1
"Leeds","Warszawa",1,4
"Leeds","Waterford",2,2
"Leeds","Wien",10,9
"Leeds","Zaragoza",1,5
"Leeds","Zurich",22,50
"Leeds","Zwolle",5,10
"Leicester-Nottingham","Amsterdam",10,1
"Leicester-Nottingham","Angers",1,1
"Leicester-Nottingham","Annecy",2,2
"Leicester-Nottingham","Anvers",1,4
"Leicester-Nottingham","Augsburg",3,1
"Leicester-Nottingham","Baden-Baden",1,2
"Leicester-Nottingham","Bad Kreuznach",1,1
"Leicester-Nottingham","Bale",10,27
"Leicester-Nottingham","Barcelone",9,5
"Leicester-Nottingham","Beauvais",4,1
"Leicester-Nottingham","Belfast",2,1
"Leicester-Nottingham","Berlin",5,9
"Leicester-Nottingham","Besancon",3,2
"Leicester-Nottingham","Bilbao",1,1
"Leicester-Nottingham","Birmingham",45,17
"Leicester-Nottingham","Blackpool",1,1
"Leicester-Nottingham","Bologna",5,3
"Leicester-Nottingham","Bournemouth",1,1
"Leicester-Nottingham","Braunschweig",1,2
"Leicester-Nottingham","Brighton",5,3
"Leicester-Nottingham","Bristol",1,1
"Leicester-Nottingham","Brive-la-Gaillarde",1,4
"Leicester-Nottingham","Bruxelles",2,3
"Leicester-Nottingham","Budapest",4,4
"Leicester-Nottingham","Caen",1,3
"Leicester-Nottingham","Cambridge",1,5
"Leicester-Nottingham","Cardiff",4,3
"Leicester-Nottingham","Catania",1,1
"Leicester-Nottingham","Cologne",17,6
"Leicester-Nottingham","Copenhague",2,41
"Leicester-Nottingham","Courtrai",1,1
"Leicester-Nottingham","Den Haag",2,1
"Leicester-Nottingham","Dijon",4,2
"Leicester-Nottingham","Dortmund",5,1
"Leicester-Nottingham","Dusseldorf",7,18
"Leicester-Nottingham","Edinburgh",1,1
"Leicester-Nottingham","Eindhoven",3,6
"Leicester-Nottingham","Enschede",3,3
"Leicester-Nottingham","Erfurt",5,6
"Leicester-Nottingham","Esbjerg",2,4
"Leicester-Nottingham","Eskilstuna",1,1
"Leicester-Nottingham","Essen",4,2
"Leicester-Nottingham","Exeter",2,1
"Leicester-Nottingham","Firenze",6,4
"Leicester-Nottingham","Frankfurt",17,29
"Leicester-Nottingham","Freiburg",5,5
"Leicester-Nottingham","Friedrichshafen",2,2
"Leicester-Nottingham","Gand",3,6
"Leicester-Nottingham","Geneve",4,5
"Leicester-Nottingham","Glasgow",1,4
"Leicester-Nottingham","Goteborg",11,3
"Leicester-Nottingham","Graz",2,2
"Leicester-Nottingham","Grenoble",3,4
"Leicester-Nottingham","Groningen",1,2
"Leicester-Nottingham","Hamburg",1,11
"Leicester-Nottingham","Hannover",2,1
"Leicester-Nottingham","Helsinki",4,2
"Leicester-Nottingham","Ingolstadt",5,13
"Leicester-Nottingham","Innsbruck",2,2
"Leicester-Nottingham","Karlsruhe",5,1
"Leicester-Nottingham","Kiel",4,6
"Leicester-Nottingham","Leeds",17,6
"Leicester-Nottingham","Leicester-Nottingham",128,128
"Leicester-Nottingham","Letterkenny",1,2
"Leicester-Nottingham","Lille",1,2
"Leicester-Nottingham","Linz",2,1
"Leicester-Nottingham","Ljubljana",2,1
"Leicester-Nottingham","London",74,65
"Leicester-Nottingham","Lubeck",1,1
"Leicester-Nottingham","Luxembourg",1,2
"Leicester-Nottingham","Lyon",17,5
"Leicester-Nottingham","Madrid",1,5
"Leicester-Nottingham","Maidstone",3,3
"Leicester-Nottingham","Malmo",2,2
"Leicester-Nottingham","Manchester",7,20
"Leicester-Nottingham","Mannheim",4,13
"Leicester-Nottingham","Memmingen",2,5
"Leicester-Nottingham","Metz-Nancy",4,2
"Leicester-Nottingham","Milano",9,19
"Leicester-Nottingham","Monchengladbach",1,1
"Leicester-Nottingham","Munchen",31,60
"Leicester-Nottingham","Munster",1,8
"Leicester-Nottingham","Nantes",3,1
"Leicester-Nottingham","Newcastle",2,5
"Leicester-Nottingham","Nice",1,1
"Leicester-Nottingham","Norwich",2,2
"Leicester-Nottingham","Nurnberg",4,10
"Leicester-Nottingham","Oslo",2,2
"Leicester-Nottingham","Oxford",3,6
"Leicester-Nottingham","Pamplona",1,2
"Leicester-Nottingham","Paris",44,43
"Leicester-Nottingham","Pescara",1,2
"Leicester-Nottingham","Pisa",1,3
"Leicester-Nottingham","Reims",1,1
"Leicester-Nottingham","Rotterdam",8,6
"Leicester-Nottingham","Rouen",1,1
"Leicester-Nottingham","Saarbrucken",1,1
"Leicester-Nottingham","Saint-Etienne",3,16
"Leicester-Nottingham","Saint-Moritz",2,1
"Leicester-Nottingham","Salzburg",4,3
"Leicester-Nottingham","Siegen",2,4
"Leicester-Nottingham","Sion",1,2
"Leicester-Nottingham","Southampton",3,2
"Leicester-Nottingham","Stockholm",9,10
"Leicester-Nottingham","Strasbourg",1,2
"Leicester-Nottingham","Stuttgart",25,34
"Leicester-Nottingham","Swansea",1,1
"Leicester-Nottingham","Torino",6,7
"Leicester-Nottingham","Trieste",1,1
"Leicester-Nottingham","Troyes",1,2
"Leicester-Nottingham","Turku",1,3
"Leicester-Nottingham","Udine",1,5
"Leicester-Nottingham","Utrecht",6,2
"Leicester-Nottingham","Valence",1,2
"Leicester-Nottingham","Vasteras",2,1
"Leicester-Nottingham","Venezia",1,4
"Leicester-Nottingham","Vicenza",3,2
"Leicester-Nottingham","Wien",9,13
"Leicester-Nottingham","Zurich",15,20
"Leicester-Nottingham","Zwolle",1,1
"Leipzig","Aarhus",1,2
"Leipzig","Amsterdam",1,1
"Leipzig","Angers",2,1
"Leipzig","Angouleme",1,1
"Leipzig","Anvers",5,4
"Leipzig","Athens",1,6
"Leipzig","Augsburg",3,1
"Leipzig","Baden-Baden",1,2
"Leipzig","Bale",36,5
"Leipzig","Barcelone",1,3
"Leipzig","Beauvais",1,1
"Leipzig","Belfast",1,1
"Leipzig","Berlin",8,6
"Leipzig","Berne",12,8
"Leipzig","Birmingham",14,4
"Leipzig","Bologna",5,3
"Leipzig","Bolzano",1,1
"Leipzig","Bordeaux",3,6
"Leipzig","Bournemouth",2,1
"Leipzig","Braunschweig",10,10
"Leipzig","Bregenz",3,4
"Leipzig","Bremen",5,2
"Leipzig","Brno",1,1
"Leipzig","Bruxelles",1,2
"Leipzig","Budapest",2,1
"Leipzig","Calais",2,2
"Leipzig","Cambridge",4,5
"Leipzig","Cardiff",1,3
"Leipzig","Chambery",4,2
"Leipzig","Charleroi",3,2
"Leipzig","Clermont-Ferrand",1,1
"Leipzig","Cologne",24,6
"Leipzig","Copenhague",2,2
"Leipzig","Cork",1,1
"Leipzig","Cuxhaven",2,3
"Leipzig","Den Haag",23,1
"Leipzig","Dijon",1,2
"Leipzig","Dortmund",18,1
"Leipzig","Dresden",47,58
"Leipzig","Dusseldorf",18,9
"Leipzig","Eindhoven",9,3
"Leipzig","Enschede",1,3
"Leipzig","Erfurt",3,1
"Leipzig","Essen",12,2
"Leipzig","Forli",2,1
"Leipzig","Frankfurt",67,22
"Leipzig","Freiburg",4,6
"Leipzig","Friedrichshafen",2,7
"Leipzig","Geneve",8,5
"Leipzig","Genova",1,1
"Leipzig","Glasgow",4,4
"Leipzig","Goteborg",5,3
"Leipzig","Grenoble",2,3
"Leipzig","Groningen",4,1
"Leipzig","Hamburg",11,6
"Leipzig","Hannover",19,1
"Leipzig","Helsinki",4,2
"Leipzig","Hof",1,4
"Leipzig","Hull",3,1
"Leipzig","Ingolstadt",4,13
"Leipzig","Innsbruck",2,2
"Leipzig","Karlsruhe",5,4
"Leipzig","Kassel",7,1
"Leipzig","Kiel",2,6
"Leipzig","Klagenfurt",1,2
"Leipzig","Leeds",1,6
"Leipzig","Leicester-Nottingham",3,128
"Leipzig","Leipzig",134,134
"Leipzig","Le Mans",2,1
"Leipzig","Lille",3,2
"Leipzig","Linz",11,1
"Leipzig","Ljubljana",1,1
"Leipzig","Logrono",2,2
"Leipzig","London",32,1
"Leipzig","Lubeck",3,1
"Leipzig","Lyon",8,1
"Leipzig","Maastricht",3,1
"Leipzig","Madrid",1,1
"Leipzig","Malmo",2,1
"Leipzig","Manchester",4,20
"Leipzig","Mannheim",23,16
"Leipzig","Marseille",1,2
"Leipzig","Memmingen",6,5
"Leipzig","Metz-Nancy",3,2
"Leipzig","Milano",19,7
"Leipzig","Monchengladbach",2,1
"Leipzig","Montlucon",1,1
"Leipzig","Montpellier",1,1
"Leipzig","Munchen",49,41
"Leipzig","Munster",20,6
"Leipzig","Nice",5,1
"Leipzig","Nurnberg",16,7
"Leipzig","Orleans",1,1
"Leipzig","Oslo",5,2
"Leipzig","Oxford",3,6
"Leipzig","Paderborn",11,4
"Leipzig","Paris",44,11
"Leipzig","Parma",1,4
"Leipzig","Pescara",1,2
"Leipzig","Roma",3,1
"Leipzig","Rotterdam",9,1
"Leipzig","Rouen",1,1
"Leipzig","Saarbrucken",5,6
"Leipzig","Saint-Gall",3,3
"Leipzig","Saint-Moritz",1,1
"Leipzig","Salzburg",3,3
"Leipzig","San Sebastian",1,6
"Leipzig","Savonlinna",1,1
"Leipzig","Siegen",6,1
"Leipzig","Sion",3,2
"Leipzig","Southampton",5,3
"Leipzig","Stockholm",3,4
"Leipzig","Stuttgart",61,23
"Leipzig","Swindon",1,3
"Leipzig","Tampere",2,2
"Leipzig","Torino",3,1
"Leipzig","Toulouse",1,1
"Leipzig","Tours",1,2
"Leipzig","Udine",2,5
"Leipzig","Utrecht",3,1
"Leipzig","Valence",2,2
"Leipzig","Vasteras",2,1
"Leipzig","Venezia",14,1
"Leipzig","Verona",1,1
"Leipzig","Warszawa",1,1
"Leipzig","Wien",15,17
"Leipzig","Zurich",23,13
"Leipzig","Zwolle",1,1
"Le Mans","Aarhus",2,4
"Le Mans","Amsterdam",3,1
"Le Mans","Angers",2,1
"Le Mans","Annecy",2,1
"Le Mans","Augsburg",3,1
"Le Mans","Auxerre",1,1
"Le Mans","Avignon",2,1
"Le Mans","Bale",8,1
"Le Mans","Barcelone",1,1
"Le Mans","Beauvais",2,1
"Le Mans","Berlin",1,1
"Le Mans","Berne",6,2
"Le Mans","Besancon",12,1
"Le Mans","Birmingham",10,2
"Le Mans","Bologna",4,3
"Le Mans","Bordeaux",1,2
"Le Mans","Bremen",4,1
"Le Mans","Brest",1,2
"Le Mans","Bruxelles",1,11
"Le Mans","Caen",3,1
"Le Mans","Calais",1,2
"Le Mans","Chalon-sur-Saone",1,3
"Le Mans","Charleroi",3,1
"Le Mans","Clermont-Ferrand",2,1
"Le Mans","Cologne",12,6
"Le Mans","Copenhague",2,5
"Le Mans","Courtrai",2,1
"Le Mans","Dax",2,2
"Le Mans","Den Haag",2,3
"Le Mans","Dortmund",3,1
"Le Mans","Dusseldorf",2,3
"Le Mans","Edinburgh",2,3
"Le Mans","Eindhoven",4,7
"Le Mans","Enschede",1,18
"Le Mans","Eskilstuna",2,1
"Le Mans","Frankfurt",2,6
"Le Mans","Freiburg",4,2
"Le Mans","Friedrichshafen",1,4
"Le Mans","Goteborg",1,8
"Le Mans","Grenoble",2,1
"Le Mans","Groningen",2,2
"Le Mans","Hamburg",1,3
"Le Mans","Hannover",2,1
"Le Mans","Innsbruck",1,9
"Le Mans","Kiel",1,1
"Le Mans","Klagenfurt",2,2
"Le Mans","La Rochelle",1,59
"Le Mans","Leeds",1,1
"Le Mans","Leicester-Nottingham",1,4
"Le Mans","Le Mans",50,1
"Le Mans","Lille",5,6
"Le Mans","Limoges",2,4
"Le Mans","Linz",2,2
"Le Mans","London",8,2
"Le Mans","Lorient",1,1
"Le Mans","Lubeck",2,4
"Le Mans","Lugano",1,3
"Le Mans","Lyon",2,8
"Le Mans","Manchester",1,3
"Le Mans","Mannheim",4,3
"Le Mans","Marseille",1,2
"Le Mans","Milano",9,10
"Le Mans","Montbeliard",1,2
"Le Mans","Munchen",11,14
"Le Mans","Munster",2,9
"Le Mans","Norwich",2,3
"Le Mans","Orebro",1,3
"Le Mans","Orleans",1,2
"Le Mans","Oxford",3,3
"Le Mans","Paderborn",5,6
"Le Mans","Palma de Mallorca",1,1
"Le Mans","Paris",46,24
"Le Mans","Pau",1,1
"Le Mans","Reims",2,1
"Le Mans","Rennes",2,3
"Le Mans","Rouen",1,1
"Le Mans","Saint-Etienne",1,3
"Le Mans","Saint-Gall",2,1
"Le Mans","San Sebastian",2,2
"Le Mans","Siegen",1,1
"Le Mans","Southampton",1,2
"Le Mans","Stockholm",4,1
"Le Mans","Stuttgart",15,9
"Le Mans","Torino",8,4
"Le Mans","Toulon",2,3
"Le Mans","Toulouse",1,1
"Le Mans","Troyes",1,2
"Le Mans","Utrecht",6,1
"Le Mans","Vasteras",1,1
"Le Mans","Venezia",1,7
"Le Mans","Zurich",11,4
"Letterkenny","Aalborg",2,8
"Letterkenny","Ancona",1,1
"Letterkenny","Annecy",1,2
"Letterkenny","Anvers",1,4
"Letterkenny","Auxerre",1,1
"Letterkenny","Bale",1,2
"Letterkenny","Beauvais",2,3
"Letterkenny","Birmingham",1,1
"Letterkenny","Bruxelles",2,1
"Letterkenny","Cologne",1,2
"Letterkenny","Dusseldorf",2,3
"Letterkenny","Eindhoven",1,2
"Letterkenny","Erfurt",1,1
"Letterkenny","Frankfurt",2,1
"Letterkenny","Galway",2,1
"Letterkenny","Geneve",2,1
"Letterkenny","Goteborg",1,3
"Letterkenny","Helsinki",2,2
"Letterkenny","Letterkenny",13,13
"Letterkenny","Lille",1,2
"Letterkenny","Limerick",2,1
"Letterkenny","Mannheim",2,2
"Letterkenny","Memmingen",10,5
"Letterkenny","Metz-Nancy",1,2
"Letterkenny","Milano",1,1
"Letterkenny","Munchen",2,2
"Letterkenny","Orebro",1,3
"Letterkenny","Paris",4,2
"Letterkenny","Pisa",1,3
"Letterkenny","Salzburg",2,1
"Letterkenny","Torino",1,4
"Letterkenny","Utrecht",1,1
"Letterkenny","Zurich",1,3
"Liege","Aarhus",1,1
"Liege","Alicante",1,2
"Liege","Amiens",1,1
"Liege","Amsterdam",10,4
"Liege","Ancona",1,1
"Liege","Angers",2,1
"Liege","Annecy",3,1
"Liege","Anvers",29,9
"Liege","Augsburg",4,4
"Liege","Baden-Baden",2,2
"Liege","Bale",12,17
"Liege","Barcelone",5,3
"Liege","Berlin",11,8
"Liege","Berne",8,5
"Liege","Besancon",3,10
"Liege","Birmingham",8,3
"Liege","Blackpool",3,1
"Liege","Bologna",2,3
"Liege","Bolzano",2,3
"Liege","Bordeaux",1,6
"Liege","Braunschweig",2,5
"Liege","Bremen",10,5
"Liege","Bristol",2,1
"Liege","Bruxelles",40,21
"Liege","Budapest",2,1
"Liege","Caen",3,3
"Liege","Calais",1,2
"Liege","Cambridge",1,5
"Liege","Chambery",4,2
"Liege","Charleroi",3,10
"Liege","Cognac",1,1
"Liege","Cologne",36,15
"Liege","Copenhague",3,4
"Liege","Courtrai",3,4
"Liege","Den Haag",4,8
"Liege","Dijon",2,2
"Liege","Dortmund",5,4
"Liege","Dresden",1,4
"Liege","Dublin",1,6
"Liege","Dusseldorf",27,25
"Liege","Eindhoven",26,15
"Liege","Enschede",4,7
"Liege","Erfurt",3,4
"Liege","Esbjerg",2,2
"Liege","Essen",8,4
"Liege","Firenze",2,4
"Liege","Forli",1,2
"Liege","Frankfurt",33,20
"Liege","Freiburg",12,6
"Liege","Friedrichshafen",6,7
"Liege","Gand",1,6
"Liege","Geneve",10,11
"Liege","Genova",6,1
"Liege","Goteborg",5,2
"Liege","Graz",3,2
"Liege","Grenoble",1,3
"Liege","Halmstad",1,1
"Liege","Hamburg",7,12
"Liege","Hannover",4,1
"Liege","Helsinki",6,8
"Liege","Hof",1,9
"Liege","Ingolstadt",1,5
"Liege","Jonkoping",2,2
"Liege","Karlsruhe",6,1
"Liege","Kassel",4,2
"Liege","Kiel",3,3
"Liege","Klagenfurt",7,2
"Liege","Lamezia Terme",1,1
"Liege","La Rochelle",1,1
"Liege","Leeds",6,1
"Liege","Leicester-Nottingham",3,1
"Liege","Leipzig",1,2
"Liege","Le Mans",2,1
"Liege","Liege",396,396
"Liege","Lille",3,2
"Liege","Linz",5,12
"Liege","London",64,14
"Liege","Lubeck",2,2
"Liege","Lugano",1,5
"Liege","Lyon",8,10
"Liege","Maastricht",2,3
"Liege","Madrid",10,2
"Liege","Manchester",2,4
"Liege","Mannheim",18,7
"Liege","Memmingen",3,6
"Liege","Metz-Nancy",7,2
"Liege","Milano",24,19
"Liege","Monchengladbach",1,1
"Liege","Munchen",69,31
"Liege","Munster",12,16
"Liege","Nantes",1,2
"Liege","Nice",2,1
"Liege","Nurnberg",11,8
"Liege","Orleans",3,5
"Liege","Oslo",2,1
"Liege","Ostende-Bruges",1,2
"Liege","Oviedo",1,3
"Liege","Oxford",1,6
"Liege","Paderborn",19,11
"Liege","Pamplona",1,1
"Liege","Paris",132,61
"Liege","Parma",2,5
"Liege","Pori",1,6
"Liege","Reims",1,1
"Liege","Rennes",2,3
"Liege","Roma",3,2
"Liege","Rotterdam",13,14
"Liege","Rouen",1,1
"Liege","Saarbrucken",1,1
"Liege","Saint-Etienne",2,16
"Liege","Saint-Gall",5,2
"Liege","Saint-Moritz",1,1
"Liege","Salzburg",2,4
"Liege","Schwerin",1,3
"Liege","Sion",3,2
"Liege","Sofia",1,2
"Liege","Southampton",1,5
"Liege","Stockholm",11,4
"Liege","Stuttgart",28,38
"Liege","Swindon",1,1
"Liege","Torino",6,6
"Liege","Toulouse",3,2
"Liege","Tournai-Mouscron",1,1
"Liege","Utrecht",2,3
"Liege","Valencia",2,3
"Liege","Vaxjo",1,1
"Liege","Venezia",3,5
"Liege","Verona",1,2
"Liege","Vicenza",2,6
"Liege","Wien",4,2
"Liege","Zurich",32,26
"Liege","Zwolle",5,2
"Lille","Albi",2,1
"Lille","Alicante",1,1
"Lille","Amiens",4,1
"Lille","Amsterdam",6,14
"Lille","Ancona",1,5
"Lille","Angers",5,2
"Lille","Annecy",16,4
"Lille","Anvers",1,9
"Lille","Augsburg",8,2
"Lille","Baden-Baden",2,2
"Lille","Bale",32,12
"Lille","Barcelone",3,6
"Lille","Beauvais",2,3
"Lille","Bergen",1,1
"Lille","Bergerac",1,3
"Lille","Berlin",3,11
"Lille","Berne",3,10
"Lille","Besancon",14,7
"Lille","Bilbao",2,1
"Lille","Birmingham",9,1
